% Example ARFF for time-series anomaly detection
@relation anomaly_timeseries

@attribute timestamp string
@attribute series_id string
@attribute value numeric
@attribute is_anomaly {0,1}

@data
'2020-03-16 00:00:00',series_001,1.025294034351805,0
'2020-03-17 00:00:00',series_001,0.9803387736099536,0
'2020-03-18 00:00:00',series_001,0.9605164509933094,0
'2020-03-19 00:00:00',series_001,1.008440792283497,0
'2020-03-20 00:00:00',series_001,0.7993310051419444,0
'2020-03-21 00:00:00',series_001,0.9649313486846448,0
'2020-03-22 00:00:00',series_001,1.001520142929313,0
'2020-03-23 00:00:00',series_001,1.0828199115450532,0
'2020-03-24 00:00:00',series_001,0.8430451396826516,0
'2020-03-25 00:00:00',series_001,0.7648873461968174,0
'2020-03-26 00:00:00',series_001,0.7379413509051093,0
'2020-03-27 00:00:00',series_001,0.8141314439812256,0
'2020-03-28 00:00:00',series_001,0.6826916851873794,0
'2020-03-29 00:00:00',series_001,0.5175471161136328,0
'2020-03-30 00:00:00',series_001,0.5368331121160662,0
'2020-03-31 00:00:00',series_001,0.4053268907459165,0
'2020-04-01 00:00:00',series_001,0.3986276603671485,0
'2020-04-02 00:00:00',series_001,0.1346746730442326,0
'2020-04-03 00:00:00',series_001,0.0731752896998916,0
'2020-04-04 00:00:00',series_001,-0.0332705648302754,0
'2020-04-05 00:00:00',series_001,-0.240472089153189,0
'2020-04-06 00:00:00',series_001,-0.1636252197445339,0
'2020-04-07 00:00:00',series_001,-0.2643098708435369,0
'2020-04-08 00:00:00',series_001,-0.3841688362384886,0
'2020-04-09 00:00:00',series_001,-0.4985446741311226,0
'2020-04-10 00:00:00',series_001,-0.7022628832261063,0
'2020-04-11 00:00:00',series_001,-0.6828051436438505,0
'2020-04-12 00:00:00',series_001,-0.7485991331682431,0
'2020-04-13 00:00:00',series_001,-0.8609765412988104,0
'2020-04-14 00:00:00',series_001,-0.8554662627244403,0
'2020-04-15 00:00:00',series_001,-0.8491014800028183,0
'2020-04-16 00:00:00',series_001,-0.7421335663966198,0
'2020-04-17 00:00:00',series_001,-0.9452029184410206,0
'2020-04-18 00:00:00',series_001,-0.9591570585712872,0
'2020-04-19 00:00:00',series_001,-1.0047277219965942,0
'2020-04-20 00:00:00',series_001,-1.191526816811826,0
'2020-04-21 00:00:00',series_001,-0.9946394390516414,0
'2020-04-22 00:00:00',series_001,-0.9683520375867914,0
'2020-04-23 00:00:00',series_001,-0.7006631939185725,0
'2020-04-24 00:00:00',series_001,-0.9293359330905592,0
'2020-04-25 00:00:00',series_001,-0.8339276645459666,0
'2020-04-26 00:00:00',series_001,-0.8128679028184361,0
'2020-04-27 00:00:00',series_001,-0.8634592130919658,0
'2020-04-28 00:00:00',series_001,-0.5620142132996103,0
'2020-04-29 00:00:00',series_001,-0.5240238579396289,0
'2020-04-30 00:00:00',series_001,-0.4370234525047654,0
'2020-05-01 00:00:00',series_001,-0.5187972392363741,0
'2020-05-02 00:00:00',series_001,-0.1950187514054226,0
'2020-05-03 00:00:00',series_001,-0.3795593590992341,0
'2020-05-04 00:00:00',series_001,-0.0823632776119279,0
'2020-05-05 00:00:00',series_001,0.1777368057553891,0
'2020-05-06 00:00:00',series_001,-0.0402077611747692,0
'2020-05-07 00:00:00',series_001,0.1017804010729203,0
'2020-05-08 00:00:00',series_001,0.2663504862827367,0
'2020-05-09 00:00:00',series_001,0.3014409733449904,0
'2020-05-10 00:00:00',series_001,0.2885963395286782,0
'2020-05-11 00:00:00',series_001,0.5379424229470153,0
'2020-05-12 00:00:00',series_001,0.5069514881329263,0
'2020-05-13 00:00:00',series_001,0.736485566169489,0
'2020-05-14 00:00:00',series_001,0.6662152390375274,0
'2020-05-15 00:00:00',series_001,0.9745768148113902,0
'2020-05-16 00:00:00',series_001,0.7944619237046605,0
'2020-05-17 00:00:00',series_001,0.885029420164156,0
'2020-05-18 00:00:00',series_001,1.0338341593724634,0
'2020-05-19 00:00:00',series_001,0.8550878320595304,0
'2020-05-20 00:00:00',series_001,1.0167993101701671,0
'2020-05-21 00:00:00',series_001,1.1306745778261833,0
'2020-05-22 00:00:00',series_001,0.8350876400683708,0
'2020-05-23 00:00:00',series_001,1.0001850601669435,0
'2020-05-24 00:00:00',series_001,0.9837473048272806,0
'2020-05-25 00:00:00',series_001,1.0023706906197585,0
'2020-05-26 00:00:00',series_001,0.7576515085183013,0
'2020-05-27 00:00:00',series_001,0.6976176698870965,0
'2020-05-28 00:00:00',series_001,0.8218512867932627,0
'2020-05-29 00:00:00',series_001,0.7316284096117425,0
'2020-05-30 00:00:00',series_001,0.6522104727759315,0
'2020-05-31 00:00:00',series_001,0.5807457469595204,0
'2020-06-01 00:00:00',series_001,0.3915598590115509,0
'2020-06-02 00:00:00',series_001,0.3916389041308573,0
'2020-06-03 00:00:00',series_001,0.3028761625380803,0
'2020-06-04 00:00:00',series_001,0.1045447866757918,0
'2020-06-05 00:00:00',series_001,0.2632030110027957,0
'2020-06-06 00:00:00',series_001,0.0238857970134278,0
'2020-06-07 00:00:00',series_001,-0.2425151794070452,0
'2020-06-08 00:00:00',series_001,-0.1563790410236557,0
'2020-06-09 00:00:00',series_001,-0.4159247535389085,0
'2020-06-10 00:00:00',series_001,-0.3329756425722652,0
'2020-06-11 00:00:00',series_001,0.2253475118395962,1
'2020-06-12 00:00:00',series_001,-0.6669238626584493,0
'2020-06-13 00:00:00',series_001,-0.5667248205812859,0
'2020-06-14 00:00:00',series_001,-0.6933394849644957,0
'2020-06-15 00:00:00',series_001,-0.716597225910274,0
'2020-06-16 00:00:00',series_001,-0.6652962352037423,0
'2020-06-17 00:00:00',series_001,-0.9271097590788842,0
'2020-06-18 00:00:00',series_001,-1.0164856363741004,0
'2020-06-19 00:00:00',series_001,-1.0591635604557368,0
'2020-06-20 00:00:00',series_001,-1.0711603445276068,0
'2020-06-21 00:00:00',series_001,-1.0067295001263108,0
'2020-06-22 00:00:00',series_001,-0.9643222598778732,0
'2020-06-23 00:00:00',series_001,-0.9601704577988278,0
'2020-06-24 00:00:00',series_001,-0.8846135607901047,0
'2020-06-25 00:00:00',series_001,-0.9358200391378428,0
'2020-06-26 00:00:00',series_001,-0.7521542328838288,0
'2020-06-27 00:00:00',series_001,-0.8753571883386237,0
'2020-06-28 00:00:00',series_001,-0.5197426085081226,0
'2020-06-29 00:00:00',series_001,-0.6641180984644992,0
'2020-06-30 00:00:00',series_001,-0.7400359961487083,0
'2020-07-01 00:00:00',series_001,-0.6824809383060536,0
'2020-07-02 00:00:00',series_001,-0.4424437250497728,0
'2020-07-03 00:00:00',series_001,-0.4234140474251789,0
'2020-07-04 00:00:00',series_001,-0.2360211211215533,0
'2020-07-05 00:00:00',series_001,-0.1633668457468912,0
'2020-07-06 00:00:00',series_001,-0.1191293473659891,0
'2020-07-07 00:00:00',series_001,-0.096559663159773,0
'2020-07-08 00:00:00',series_001,-0.0632796692845498,0
'2020-07-09 00:00:00',series_001,0.1427540538714657,0
'2020-07-10 00:00:00',series_001,0.3703659238856832,0
'2020-07-11 00:00:00',series_001,0.4005996214904901,0
'2020-07-12 00:00:00',series_001,0.3452766403844048,0
'2020-07-13 00:00:00',series_001,0.5731154718637049,0
'2020-07-14 00:00:00',series_001,0.674700373034247,0
'2020-07-15 00:00:00',series_001,0.6217722798249602,0
'2020-07-16 00:00:00',series_001,0.7923958139900923,0
'2020-07-17 00:00:00',series_001,0.8419145728041535,0
'2020-07-18 00:00:00',series_001,0.7724796085001823,0
'2020-07-19 00:00:00',series_001,0.9643424142236774,0
'2020-07-20 00:00:00',series_001,1.0171140773123497,0
'2020-07-21 00:00:00',series_001,1.0921718524949695,0
'2020-07-22 00:00:00',series_001,1.1022081585966086,0
'2020-07-23 00:00:00',series_001,0.8620223401083729,0
'2020-07-24 00:00:00',series_001,0.8989384875422457,0
'2020-07-25 00:00:00',series_001,1.027197531082498,0
'2020-07-26 00:00:00',series_001,1.0002577204943028,0
'2020-07-27 00:00:00',series_001,0.9640501227212606,0
'2020-07-28 00:00:00',series_001,1.252330329811798,0
'2020-07-29 00:00:00',series_001,0.8699599811849414,0
'2020-07-30 00:00:00',series_001,0.8640867476623484,0
'2020-07-31 00:00:00',series_001,0.7760605027691898,0
'2020-08-01 00:00:00',series_001,0.6691013986124896,0
'2020-08-02 00:00:00',series_001,0.4896785139725187,0
'2020-08-03 00:00:00',series_001,0.5091169369618507,0
'2020-08-04 00:00:00',series_001,-1.2881219529448924,1
'2020-08-05 00:00:00',series_001,0.2214557205667945,0
'2020-08-06 00:00:00',series_001,0.0983910071477572,0
'2020-08-07 00:00:00',series_001,0.055430621992993,0
'2020-08-08 00:00:00',series_001,0.1785509800781674,0
'2020-08-09 00:00:00',series_001,-0.3392686531181274,0
'2020-08-10 00:00:00',series_001,-0.1820131116895386,0
'2020-08-11 00:00:00',series_001,-0.507493372432462,0
'2020-08-12 00:00:00',series_001,-0.4855244255024122,0
'2020-08-13 00:00:00',series_001,-0.4171484153545707,0
'2020-08-14 00:00:00',series_001,3.0702134503027767,1
'2020-08-15 00:00:00',series_001,-0.7925840919268514,0
'2020-08-16 00:00:00',series_001,-0.8258011901178731,0
'2020-08-17 00:00:00',series_001,-0.7482056135843838,0
'2020-08-18 00:00:00',series_001,-0.942909076001849,0
'2020-08-19 00:00:00',series_001,-0.893207259309975,0
'2020-08-20 00:00:00',series_001,-0.946099086833418,0
'2020-08-21 00:00:00',series_001,-1.0420827379559,0
'2020-08-22 00:00:00',series_001,-0.7789945088817791,0
'2020-08-23 00:00:00',series_001,-0.936497827948408,0
'2020-08-24 00:00:00',series_001,-1.1988741846111588,0
'2020-08-25 00:00:00',series_001,-0.9641894836505492,0
'2020-08-26 00:00:00',series_001,-1.0256290233626792,0
'2020-08-27 00:00:00',series_001,-0.8411975649461965,0
'2020-08-28 00:00:00',series_001,-0.9633896955282834,0
'2020-08-29 00:00:00',series_001,-0.844438565555778,0
'2020-08-30 00:00:00',series_001,-0.7229374200439389,0
'2020-08-31 00:00:00',series_001,-0.6195729580205592,0
'2020-09-01 00:00:00',series_001,-0.7518065618595756,0
'2020-09-02 00:00:00',series_001,-0.5845176775119777,0
'2020-09-03 00:00:00',series_001,-0.5123245608744564,0
'2020-09-04 00:00:00',series_001,-1.8558389620030296,1
'2020-09-05 00:00:00',series_001,-0.1027323086945579,0
'2020-09-06 00:00:00',series_001,-0.141326197968611,0
'2020-09-07 00:00:00',series_001,-0.208635389172055,0
'2020-09-08 00:00:00',series_001,0.1093446648519916,0
'2020-09-09 00:00:00',series_001,0.3297034120275897,0
'2020-09-10 00:00:00',series_001,0.319485035596611,0
'2020-09-11 00:00:00',series_001,0.160882985375514,0
'2020-09-12 00:00:00',series_001,0.3578399237692198,0
'2020-09-13 00:00:00',series_001,0.6223222739397134,0
'2020-09-14 00:00:00',series_001,0.5092600060275377,0
'2020-09-15 00:00:00',series_001,0.702986019369251,0
'2020-09-16 00:00:00',series_001,0.8080376723338251,0
'2020-09-17 00:00:00',series_001,0.7025224917402921,0
'2020-09-18 00:00:00',series_001,0.8459268933490568,0
'2020-09-19 00:00:00',series_001,0.5758707667177457,0
'2020-09-20 00:00:00',series_001,0.8366482829154026,0
'2020-09-21 00:00:00',series_001,0.943499117295472,0
'2020-09-22 00:00:00',series_001,0.8639282086521519,0
'2020-09-23 00:00:00',series_001,1.1619798218507469,0
'2020-09-24 00:00:00',series_001,1.434161758543799,1
'2020-09-25 00:00:00',series_001,0.944741231543333,0
'2020-09-26 00:00:00',series_001,0.9818948092068556,0
'2020-09-27 00:00:00',series_001,1.083304210431289,0
'2020-09-28 00:00:00',series_001,0.7565252343203834,0
'2020-09-29 00:00:00',series_001,0.968332724020327,0
'2020-09-30 00:00:00',series_001,0.7963973624435966,0
'2020-10-01 00:00:00',series_001,0.632601926720525,0
'2020-10-02 00:00:00',series_001,0.7050111652946238,0
'2020-10-03 00:00:00',series_001,0.6001459062853497,0
'2020-10-04 00:00:00',series_001,0.4358365616708385,0
'2020-10-05 00:00:00',series_001,0.4134824580399955,0
'2020-10-06 00:00:00',series_001,0.2745369721253555,0
'2020-10-07 00:00:00',series_001,0.2278455338859472,0
'2020-10-08 00:00:00',series_001,0.1839605285797667,0
'2020-10-09 00:00:00',series_001,0.1764215946189604,0
'2020-10-10 00:00:00',series_001,4.445198780338679,1
'2020-10-11 00:00:00',series_001,0.0317360997187314,0
'2020-10-12 00:00:00',series_001,-0.4742354237016137,0
'2020-10-13 00:00:00',series_001,-0.3888654413123268,0
'2020-10-14 00:00:00',series_001,-0.4057667755069559,0
'2020-10-15 00:00:00',series_001,-0.5227501504032372,0
'2020-10-16 00:00:00',series_001,-0.6938441623266739,0
'2020-10-17 00:00:00',series_001,-0.7267755311443196,0
'2020-10-18 00:00:00',series_001,-0.8225704671467399,0
'2020-10-19 00:00:00',series_001,-0.8917566829116644,0
'2020-10-20 00:00:00',series_001,-0.7990552095930051,0
'2020-10-21 00:00:00',series_001,-0.8906408851418515,0
'2020-10-22 00:00:00',series_001,-1.0286675971973342,0
'2020-10-23 00:00:00',series_001,-0.8928266535738456,0
'2020-10-24 00:00:00',series_001,-0.9656076493231576,0
'2020-10-25 00:00:00',series_001,-0.9186073671910168,0
'2020-10-26 00:00:00',series_001,-0.9304560173348936,0
'2020-10-27 00:00:00',series_001,-1.0598780220304098,0
'2020-10-28 00:00:00',series_001,-1.006755466668199,0
'2020-10-29 00:00:00',series_001,-0.8402293101716624,0
'2020-10-30 00:00:00',series_001,-0.8089643404211391,0
'2020-10-31 00:00:00',series_001,-0.8184066100950226,0
'2020-11-01 00:00:00',series_001,-0.7427097357538373,0
'2020-11-02 00:00:00',series_001,-0.5572336501256984,0
'2020-11-03 00:00:00',series_001,-0.6678432126905459,0
'2020-11-04 00:00:00',series_001,-0.4715560998295752,0
'2020-11-05 00:00:00',series_001,-0.4587855143257853,0
'2020-11-06 00:00:00',series_001,-0.3682352055020321,0
'2020-11-07 00:00:00',series_001,-0.1410145743207147,0
'2020-11-08 00:00:00',series_001,-0.070258917361346,0
'2020-11-09 00:00:00',series_001,0.0281749713826976,0
'2020-11-10 00:00:00',series_001,0.1775298953542245,0
'2020-11-11 00:00:00',series_001,0.1487690951109292,0
'2020-11-12 00:00:00',series_001,0.3130793645347954,0
'2020-11-13 00:00:00',series_001,0.3096161391219906,0
'2020-11-14 00:00:00',series_001,0.4654009631155541,0
'2020-11-15 00:00:00',series_001,0.5079679567627229,0
'2020-11-16 00:00:00',series_001,0.6134534433950196,0
'2020-11-17 00:00:00',series_001,0.7399844429060266,0
'2020-11-18 00:00:00',series_001,0.6685352917302612,0
'2020-11-19 00:00:00',series_001,1.0219573302787015,0
'2020-11-20 00:00:00',series_001,0.7663251394824011,0
'2020-11-21 00:00:00',series_001,0.7910195211541612,0
'2020-11-22 00:00:00',series_001,1.0646076456616194,0
'2020-11-23 00:00:00',series_001,1.0548029395228788,0
'2020-11-24 00:00:00',series_001,1.0551014470215043,0
'2020-11-25 00:00:00',series_001,1.0626184258928928,0
'2020-11-26 00:00:00',series_001,0.9956240526414024,0
'2020-11-27 00:00:00',series_001,0.8941880376080071,0
'2020-11-28 00:00:00',series_001,0.9686883281714954,0
'2020-11-29 00:00:00',series_001,0.8609445310430218,0
'2020-11-30 00:00:00',series_001,0.984409438641262,0
'2020-12-01 00:00:00',series_001,0.8215313807333053,0
'2020-12-02 00:00:00',series_001,0.6946381538191218,0
'2020-12-03 00:00:00',series_001,0.6782035106398229,0
'2020-12-04 00:00:00',series_001,0.6776635065533282,0
'2020-12-05 00:00:00',series_001,0.4996422811069947,0
'2020-12-06 00:00:00',series_001,0.3878592863859001,0
'2020-12-07 00:00:00',series_001,0.4038009110929966,0
'2020-12-08 00:00:00',series_001,0.3094733525061753,0
'2020-12-09 00:00:00',series_001,0.1369680760978847,0
'2020-12-10 00:00:00',series_001,0.0413616842004973,0
'2020-12-11 00:00:00',series_001,0.0115861681042452,0
'2020-12-12 00:00:00',series_001,-0.2563950433371441,0
'2020-12-13 00:00:00',series_001,-0.3511813642497384,0
'2020-12-14 00:00:00',series_001,-0.3790167611075143,0
'2020-12-15 00:00:00',series_001,-0.4221729385680754,0
'2020-12-16 00:00:00',series_001,-0.4593723536253895,0
'2020-12-17 00:00:00',series_001,-0.4276421853150094,0
'2020-12-18 00:00:00',series_001,-0.5683565171956492,0
'2020-12-19 00:00:00',series_001,-0.7424990296283089,0
'2020-12-20 00:00:00',series_001,-0.7935013959958127,0
'2020-12-21 00:00:00',series_001,-0.9490062007318943,0
'2020-12-22 00:00:00',series_001,-0.8992436094597589,0
'2020-12-23 00:00:00',series_001,-0.9658948005927264,0
'2020-12-24 00:00:00',series_001,-0.934993706961376,0
'2020-12-25 00:00:00',series_001,-1.0705219436458642,0
'2020-12-26 00:00:00',series_001,-0.9464881599267094,0
'2020-12-27 00:00:00',series_001,-0.8457569812331184,0
'2020-12-28 00:00:00',series_001,-0.9437505529016436,1
'2020-12-29 00:00:00',series_001,-0.930104258384423,0
'2020-12-30 00:00:00',series_001,-0.8721859949240335,0
'2020-12-31 00:00:00',series_001,-0.942805543334592,0
'2021-01-01 00:00:00',series_001,-0.8327018794090919,0
'2021-01-02 00:00:00',series_001,-0.7977012811634885,0
'2021-01-03 00:00:00',series_001,-0.7250273545635029,0
'2021-01-04 00:00:00',series_001,-0.7405591265849896,0
'2021-01-05 00:00:00',series_001,-0.5826166926690357,0
'2021-01-06 00:00:00',series_001,-0.4512082057807403,0
'2021-01-07 00:00:00',series_001,-0.2668080252109105,0
'2021-01-08 00:00:00',series_001,-0.2227773632769001,0
'2021-01-09 00:00:00',series_001,-0.0069711053739929,0
'2021-01-10 00:00:00',series_001,-0.2003790675024681,0
'2021-01-11 00:00:00',series_001,0.063473157825408,0
'2021-01-12 00:00:00',series_001,0.0946990428515919,0
'2021-01-13 00:00:00',series_001,0.3947028127947756,0
'2021-01-14 00:00:00',series_001,0.1924875685282059,0
'2021-01-15 00:00:00',series_001,0.2841982460734162,0
'2021-01-16 00:00:00',series_001,0.3993908152761448,0
'2021-01-17 00:00:00',series_001,0.3334922848855485,0
'2021-01-18 00:00:00',series_001,0.5743819971719395,0
'2021-01-19 00:00:00',series_001,0.6258304113692701,0
'2021-01-20 00:00:00',series_001,0.7845295363094296,0
'2021-01-21 00:00:00',series_001,0.8636929234200277,0
'2021-01-22 00:00:00',series_001,1.0688400900762718,0
'2021-01-23 00:00:00',series_001,1.0191308853656011,0
'2021-01-24 00:00:00',series_001,0.8999934316856798,0
'2021-01-25 00:00:00',series_001,0.8918304074408246,0
'2021-01-26 00:00:00',series_001,1.0450040089267238,0
'2021-01-27 00:00:00',series_001,0.8679392774118514,0
'2021-01-28 00:00:00',series_001,1.1772276334455745,0
'2021-01-29 00:00:00',series_001,1.0961725750561433,0
'2021-01-30 00:00:00',series_001,0.9056444861214829,0
'2021-01-31 00:00:00',series_001,0.7460262483249264,0
'2021-02-01 00:00:00',series_001,1.008302090959179,0
'2021-02-02 00:00:00',series_001,0.8082791814899047,0
'2021-02-03 00:00:00',series_001,0.8821097737960889,0
'2021-02-04 00:00:00',series_001,0.5298730155871882,0
'2021-02-05 00:00:00',series_001,0.5534508931998783,0
'2021-02-06 00:00:00',series_001,0.5318320371452164,0
'2021-02-07 00:00:00',series_001,0.4485950669910254,0
'2021-02-08 00:00:00',series_001,0.3070267491769917,0
'2021-02-09 00:00:00',series_001,0.3189230778259883,0
'2021-02-10 00:00:00',series_001,0.051906307795536,0
'2021-02-11 00:00:00',series_001,0.0448689514630089,0
'2021-02-12 00:00:00',series_001,-0.0290179316681676,0
'2021-02-13 00:00:00',series_001,-0.0893462291482398,0
'2021-02-14 00:00:00',series_001,-0.1679588750782787,0
'2021-02-15 00:00:00',series_001,-0.4475160332084189,0
'2021-02-16 00:00:00',series_001,-0.5810335552144235,0
'2021-02-17 00:00:00',series_001,-0.3881349833155617,0
'2021-02-18 00:00:00',series_001,-0.5657763991414353,0
'2021-02-19 00:00:00',series_001,-0.7509525086227976,0
'2021-02-20 00:00:00',series_001,-0.5913022255876483,0
'2021-02-21 00:00:00',series_001,-0.7976756752036032,0
'2021-02-22 00:00:00',series_001,-0.7460210328773774,0
'2021-02-23 00:00:00',series_001,-0.9032396013465054,0
'2021-02-24 00:00:00',series_001,-0.7408285732342003,0
'2021-02-25 00:00:00',series_001,-0.7987821256325118,0
'2021-02-26 00:00:00',series_001,-1.0168513987450938,0
'2021-02-27 00:00:00',series_001,-0.9024856453965736,0
'2021-02-28 00:00:00',series_001,-0.9327647632596948,0
'2021-03-01 00:00:00',series_001,-0.8480941593887634,0
'2021-03-02 00:00:00',series_001,-1.0592237993714426,0
'2021-03-03 00:00:00',series_001,-0.8622425904174575,0
'2021-03-04 00:00:00',series_001,-0.7837835643782824,0
'2021-03-05 00:00:00',series_001,-1.0153537567954662,0
'2021-03-06 00:00:00',series_001,-0.8992380257805979,0
'2021-03-07 00:00:00',series_001,-0.91843386418739,0
'2021-03-08 00:00:00',series_001,-0.6678820290129108,0
'2021-03-09 00:00:00',series_001,-0.4891880732380784,0
'2021-03-10 00:00:00',series_001,-0.3250803292104507,0
'2021-03-11 00:00:00',series_001,-0.3775120532821966,0
'2021-03-12 00:00:00',series_001,-0.1278040475703352,0
'2021-03-13 00:00:00',series_001,-0.331503942005086,0
'2021-03-14 00:00:00',series_001,-0.2647191580489969,0
'2021-03-15 00:00:00',series_001,0.0001240012346761,0
'2021-03-16 00:00:00',series_001,0.1440880333983485,0
'2021-03-17 00:00:00',series_001,0.2013545636776406,0
'2021-03-18 00:00:00',series_001,0.0947696468339951,0
'2021-03-19 00:00:00',series_001,0.3864669678063921,0
'2021-03-20 00:00:00',series_001,0.3548308043824489,0
'2021-03-21 00:00:00',series_001,0.6372756200791869,0
'2021-03-22 00:00:00',series_001,0.6862776251406804,0
'2021-03-23 00:00:00',series_001,0.6284224715341665,0
'2021-03-24 00:00:00',series_001,0.7365693866874288,0
'2021-03-25 00:00:00',series_001,0.7396757975314887,0
'2021-03-26 00:00:00',series_001,0.8884875150884476,0
'2021-03-27 00:00:00',series_001,1.030451993568428,0
'2021-03-28 00:00:00',series_001,0.867168457131319,0
'2021-03-29 00:00:00',series_001,1.0372609669379471,0
'2021-03-30 00:00:00',series_001,0.9450459381738128,0
'2021-03-31 00:00:00',series_001,0.9199874227837026,0
'2021-04-01 00:00:00',series_001,0.9797502291646432,0
'2021-04-02 00:00:00',series_001,0.8681716394688831,0
'2021-04-03 00:00:00',series_001,0.8878257640988569,0
'2021-04-04 00:00:00',series_001,0.785435900704197,0
'2021-04-05 00:00:00',series_001,1.0546482454572654,0
'2021-04-06 00:00:00',series_001,0.8060451485091696,0
'2021-04-07 00:00:00',series_001,0.6688386575852463,0
'2021-04-08 00:00:00',series_001,0.6890900652886212,0
'2021-04-09 00:00:00',series_001,0.5786420332745476,0
'2021-04-10 00:00:00',series_001,0.4840431814565707,0
'2021-04-11 00:00:00',series_001,0.4787446569854536,0
'2021-04-12 00:00:00',series_001,0.4000800848762466,0
'2021-04-13 00:00:00',series_001,0.1750269442291838,0
'2021-04-14 00:00:00',series_001,0.0719549742123435,0
'2021-04-15 00:00:00',series_001,0.0021918905959017,0
